ride_id;duration;station_A_id;station_A_name;station_B_id;station_B_name;bike_id;user_type;user_birth_year;user_gender;tire_sizes;ride_date
36;12 minutes;81;Berry St at 4th St;17;Embarcadero BART Station (Beale St at Market St);5474;1;1970;Male;26;21/11/2022
36;7 minutes;3;Powell St BART Station (Market St at 4th St);43;San Francisco Public Library (Grove St at Hyde St);1771;2;1943;Male;29;24/5/2023
36;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);36;Folsom St at 3rd St;5426;2;1972;Male;27;5/3/2023
36;43 minutes;5;Powell St BART Station (Market St at 5th St);3;Powell St BART Station (Market St at 4th St);5357;2;1988;Male;26;24/12/2021
37;11 minutes;22;Howard St at Beale St;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);5536;1;1982;Female;29;21/11/2022
37;5 minutes;5;Powell St BART Station (Market St at 5th St);19;Post St at Kearny St;5145;2;1990;Male;26;5/3/2022
37;16 minutes;16;Steuart St at Market St;74;Laguna St at Hayes St;3462;2;1985;Male;28;16/3/2022
37;5 minutes;3;Powell St BART Station (Market St at 4th St);36;Folsom St at 3rd St;5348;3;1991;Male;29;4/12/2021
37;6 minutes;16;Steuart St at Market St;324;Union Square (Powell St at Post St);4654;2;1971;Male;26;9/10/2021
37;22 minutes;16;Steuart St at Market St;96;Dolores St at 15th St;5193;3;1982;Male;29;8/4/2022
37;16 minutes;81;Berry St at 4th St;16;Steuart St at Market St;1181;1;1965;Female;26;22/8/2022
37;4 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);8;The Embarcadero at Vallejo St;1547;1;1978;Male;29;5/11/2021
37;19 minutes;30;San Francisco Caltrain (Townsend St at 4th St);30;San Francisco Caltrain (Townsend St at 4th St);4711;2;1988;Male;30;10/4/2023
37;8 minutes;30;San Francisco Caltrain (Townsend St at 4th St);22;Howard St at Beale St;2366;1;1975;Male;30;21/3/2022
37;13 minutes;21;Montgomery St BART Station (Market St at 2nd St);126;Esprit Park;5008;3;1991;Male;26;27/2/2022
37;20 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);39;Scott St at Golden Gate Ave;5383;3;1983;Female;27;4/2/2023
37;18 minutes;3;Powell St BART Station (Market St at 4th St);130;22nd St Caltrain Station;5460;2;1982;Male;27;17/11/2021
37;16 minutes;21;Montgomery St BART Station (Market St at 2nd St);52;McAllister St at Baker St;4586;2;1980;Male;25;13/11/2021
37;82 minutes;3;Powell St BART Station (Market St at 4th St);26;1st St at Folsom St;5550;2;1995;Male;30;17/4/2022
37;13 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);93;4th St at Mission Bay Blvd S;1664;2;1988;Female;26;4/1/2023
37;32 minutes;5;Powell St BART Station (Market St at 5th St);20;Mechanics Monument Plaza (Market St at Bush St);5479;2;1962;Male;29;3/11/2021
37;17 minutes;30;San Francisco Caltrain (Townsend St at 4th St);371;Lombard St at Columbus Ave;5133;3;1983;Male;29;9/3/2022
37;16 minutes;3;Powell St BART Station (Market St at 4th St);126;Esprit Park;4344;2;1990;Male;25;13/9/2021
37;6 minutes;81;Berry St at 4th St;23;The Embarcadero at Steuart St;4927;3;1984;Male;29;31/7/2021
37;4 minutes;22;Howard St at Beale St;37;2nd St at Folsom St;4951;1;1968;Male;30;27/8/2022
37;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);19;Post St at Kearny St;6638;1;1983;Male;27;1/7/2023
37;7 minutes;5;Powell St BART Station (Market St at 5th St);58;Market St at 10th St;5488;2;1996;Female;29;28/8/2022
37;19 minutes;21;Montgomery St BART Station (Market St at 2nd St);139;Garfield Square (25th St at Harrison St);5007;3;1983;Male;27;13/5/2022
37;10 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);364;China Basin St at 3rd St;4821;2;1985;Female;25;6/9/2022
37;10 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);14;Clay St at Battery St;4875;2;1993;Male;25;31/3/2022
37;3 minutes;21;Montgomery St BART Station (Market St at 2nd St);37;2nd St at Folsom St;5371;2;1970;Male;28;28/12/2022
37;11 minutes;81;Berry St at 4th St;23;The Embarcadero at Steuart St;1181;1;1985;Female;29;20/4/2023
37;7 minutes;22;Howard St at Beale St;9;Broadway at Battery St;4933;2;1987;Male;30;3/4/2022
37;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);27;Beale St at Harrison St;5454;2;1991;Male;30;22/12/2021
37;10 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);364;China Basin St at 3rd St;5349;1;1970;Female;26;27/10/2021
37;13 minutes;22;Howard St at Beale St;30;San Francisco Caltrain (Townsend St at 4th St);5247;1;1965;Female;27;26/1/2023
37;30 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);114;Rhode Island St at 17th St;4965;1;1983;Female;25;26/5/2022
37;7 minutes;3;Powell St BART Station (Market St at 4th St);64;5th St at Brannan St;3619;2;1994;Male;28;4/1/2023
37;3 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);321;5th St at Folsom;5411;3;1988;Male;27;11/7/2023
37;8 minutes;3;Powell St BART Station (Market St at 4th St);14;Clay St at Battery St;1164;2;1970;Male;28;12/5/2022
37;3 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);90;Townsend St at 7th St;4617;3;1983;Male;28;28/4/2022
37;12 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);41;Golden Gate Ave at Polk St;5202;2;1995;Male;25;7/7/2022
37;8 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);4795;3;1991;Male;28;31/8/2022
37;8 minutes;22;Howard St at Beale St;62;Victoria Manalo Draves Park;4928;2;1993;Female;29;26/4/2023
37;4 minutes;21;Montgomery St BART Station (Market St at 2nd St);23;The Embarcadero at Steuart St;4796;3;1983;Male;30;24/10/2021
37;6 minutes;5;Powell St BART Station (Market St at 5th St);5;Powell St BART Station (Market St at 5th St);4637;2;1988;Male;28;25/10/2022
37;18 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);8;The Embarcadero at Vallejo St;793;3;1995;Female;29;4/10/2022
37;5 minutes;3;Powell St BART Station (Market St at 4th St);61;Howard St at 8th St;4809;1;1983;Male;26;16/10/2021
37;17 minutes;22;Howard St at Beale St;112;Harrison St at 17th St;4832;3;1983;Male;29;16/4/2023
37;12 minutes;16;Steuart St at Market St;64;5th St at Brannan St;4358;3;1984;Female;30;16/5/2022
37;11 minutes;22;Howard St at Beale St;126;Esprit Park;5349;3;1975;Male;30;16/6/2022
37;53 minutes;16;Steuart St at Market St;360;Newhall St at 3rd St;1105;3;1974;Female;28;25/2/2023
37;8 minutes;22;Howard St at Beale St;11;Davis St at Jackson St;5557;3;1988;Male;29;21/7/2022
37;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);78;Folsom St at 9th St;5557;2;1988;Male;30;11/9/2021
37;5 minutes;5;Powell St BART Station (Market St at 5th St);58;Market St at 10th St;3709;3;1992;Male;25;29/12/2021
37;9 minutes;5;Powell St BART Station (Market St at 5th St);85;Church St at Duboce Ave;4609;3;1969;Female;29;24/12/2021
37;10 minutes;30;San Francisco Caltrain (Townsend St at 4th St);19;Post St at Kearny St;5515;2;1988;Male;26;20/3/2023
37;9 minutes;5;Powell St BART Station (Market St at 5th St);25;Howard St at 2nd St;4974;2;1990;Male;29;10/2/2023
37;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);16;Steuart St at Market St;685;2;1987;Male;30;20/10/2022
37;14 minutes;22;Howard St at Beale St;93;4th St at Mission Bay Blvd S;5227;2;1987;Male;25;15/5/2022
37;13 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);126;Esprit Park;4395;2;1992;Male;26;1/6/2022
37;11 minutes;5;Powell St BART Station (Market St at 5th St);96;Dolores St at 15th St;5564;2;1977;Male;27;19/6/2022
37;10 minutes;16;Steuart St at Market St;81;Berry St at 4th St;5356;1;1980;Male;26;21/7/2023
37;10 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);81;Berry St at 4th St;413;2;1976;Female;25;22/9/2022
37;4 minutes;5;Powell St BART Station (Market St at 5th St);64;5th St at Brannan St;5288;2;1991;Other;26;15/8/2022
37;12 minutes;30;San Francisco Caltrain (Townsend St at 4th St);88;11th St at Bryant St;5410;3;1989;Male;28;19/8/2022
37;9 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);50;2nd St at Townsend St;1653;2;1967;Male;30;22/12/2022
37;3 minutes;21;Montgomery St BART Station (Market St at 2nd St);343;Bryant St at 2nd St;5332;1;1968;Male;28;18/5/2022
38;14 minutes;21;Montgomery St BART Station (Market St at 2nd St);355;23rd St at Tennessee St;4996;1;1994;Male;25;21/4/2023
38;5 minutes;16;Steuart St at Market St;10;Washington St at Kearny St;3554;2;1989;Male;30;3/12/2022
38;9 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);27;Beale St at Harrison St;2039;3;1991;Male;28;11/10/2022
38;5 minutes;3;Powell St BART Station (Market St at 4th St);62;Victoria Manalo Draves Park;4762;2;1983;Male;27;8/3/2023
38;4 minutes;81;Berry St at 4th St;104;4th St at 16th St;75;2;1989;Female;30;15/2/2023
38;11 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);67;San Francisco Caltrain Station 2  (Townsend St at 4th St);5294;2;1994;Male;25;29/8/2022
38;12 minutes;22;Howard St at Beale St;80;Townsend St at 5th St;2804;1;1985;Male;28;30/4/2023
38;9 minutes;3;Powell St BART Station (Market St at 4th St);30;San Francisco Caltrain (Townsend St at 4th St);4604;1;1967;Male;27;29/12/2022
38;173 minutes;5;Powell St BART Station (Market St at 5th St);43;San Francisco Public Library (Grove St at Hyde St);5529;2;1995;Female;30;18/7/2022
38;20 minutes;21;Montgomery St BART Station (Market St at 2nd St);126;Esprit Park;4836;1;1989;Female;25;28/1/2022
38;16 minutes;22;Howard St at Beale St;30;San Francisco Caltrain (Townsend St at 4th St);4740;2;1980;Male;28;12/8/2022
38;13 minutes;16;Steuart St at Market St;58;Market St at 10th St;4831;2;1992;Male;28;16/3/2022
38;37 minutes;5;Powell St BART Station (Market St at 5th St);42;San Francisco City Hall (Polk St at Grove St);4749;2;1988;Male;29;5/7/2023
38;21 minutes;3;Powell St BART Station (Market St at 4th St);130;22nd St Caltrain Station;4657;2;1982;Male;25;18/9/2022
38;2 minutes;81;Berry St at 4th St;93;4th St at Mission Bay Blvd S;5357;2;1991;Male;26;29/12/2022
38;10 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);364;China Basin St at 3rd St;5474;2;1989;Male;30;28/2/2022
38;6 minutes;3;Powell St BART Station (Market St at 4th St);323;Broadway at Kearny;5427;2;1988;Female;26;10/9/2021
38;9 minutes;81;Berry St at 4th St;16;Steuart St at Market St;5029;2;1982;Male;26;10/2/2023
38;5 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);21;Montgomery St BART Station (Market St at 2nd St);4808;2;1951;Male;27;1/2/2023
38;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);62;Victoria Manalo Draves Park;5125;3;1973;Female;26;22/10/2021
38;5 minutes;3;Powell St BART Station (Market St at 4th St);30;San Francisco Caltrain (Townsend St at 4th St);5050;1;1974;Male;26;25/12/2021
38;13 minutes;3;Powell St BART Station (Market St at 4th St);114;Rhode Island St at 17th St;4981;2;1986;Female;28;4/11/2022
38;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);62;Victoria Manalo Draves Park;5474;2;1988;Female;28;27/3/2023
38;7 minutes;30;San Francisco Caltrain (Townsend St at 4th St);20;Mechanics Monument Plaza (Market St at Bush St);5105;1;1985;Male;29;9/10/2022
38;3 minutes;30;San Francisco Caltrain (Townsend St at 4th St);93;4th St at Mission Bay Blvd S;5011;1;1981;Male;29;23/2/2023
38;12 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);3090;2;1964;Male;30;19/1/2022
38;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);23;The Embarcadero at Steuart St;1423;2;1990;Female;29;2/9/2022
38;13 minutes;16;Steuart St at Market St;89;Division St at Potrero Ave;5217;3;1989;Male;30;19/8/2022
38;17 minutes;81;Berry St at 4th St;98;Valencia St at 16th St;5250;1;1986;Male;25;11/4/2022
38;10 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);104;4th St at 16th St;4799;2;1980;Male;25;28/8/2022
38;9 minutes;5;Powell St BART Station (Market St at 5th St);350;8th St at Brannan St;1836;3;1994;Female;29;28/8/2021
38;13 minutes;3;Powell St BART Station (Market St at 4th St);114;Rhode Island St at 17th St;5396;2;1984;Male;28;8/11/2022
38;6 minutes;5;Powell St BART Station (Market St at 5th St);64;5th St at Brannan St;3241;2;1990;Male;27;16/3/2023
38;15 minutes;21;Montgomery St BART Station (Market St at 2nd St);345;Hubbell St at 16th St;5331;2;1985;Male;29;11/7/2023
38;4 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);321;5th St at Folsom;5021;2;1992;Female;27;12/3/2022
38;10 minutes;81;Berry St at 4th St;22;Howard St at Beale St;3586;2;1986;Male;27;19/1/2022
38;5 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);37;2nd St at Folsom St;4615;2;1989;Male;26;28/10/2021
38;19 minutes;16;Steuart St at Market St;107;17th St at Dolores St;5475;2;1981;Male;27;28/1/2023
38;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);37;2nd St at Folsom St;5273;1;1978;Male;25;14/12/2022
38;6 minutes;22;Howard St at Beale St;11;Davis St at Jackson St;1396;2;1987;Male;28;9/3/2022
38;10 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);22;Howard St at Beale St;5054;1;1961;Male;28;1/4/2022
38;16 minutes;16;Steuart St at Market St;126;Esprit Park;4998;1;1985;Male;27;25/11/2021
38;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);5;Powell St BART Station (Market St at 5th St);4748;1;1985;Male;26;11/2/2022
38;2 minutes;3;Powell St BART Station (Market St at 4th St);47;4th St at Harrison St;5392;2;1996;Female;30;4/5/2022
38;20 minutes;21;Montgomery St BART Station (Market St at 2nd St);134;Valencia St at 24th St;2784;2;1986;Male;27;5/5/2022
38;8 minutes;30;San Francisco Caltrain (Townsend St at 4th St);58;Market St at 10th St;4759;3;1987;Male;26;13/2/2023
38;7 minutes;81;Berry St at 4th St;27;Beale St at Harrison St;2218;2;1979;Female;30;14/10/2021
38;2 minutes;21;Montgomery St BART Station (Market St at 2nd St);22;Howard St at Beale St;4553;1;1978;Male;25;23/8/2022
39;4 minutes;22;Howard St at Beale St;343;Bryant St at 2nd St;5552;2;1983;Male;26;8/7/2022
39;9 minutes;22;Howard St at Beale St;104;4th St at 16th St;5392;1;1992;Male;29;8/1/2022
39;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);62;Victoria Manalo Draves Park;370;3;1994;Male;29;1/10/2021
39;43 minutes;21;Montgomery St BART Station (Market St at 2nd St);377;Fell St at Stanyan St;5506;2;1998;Male;28;29/7/2023
39;12 minutes;3;Powell St BART Station (Market St at 4th St);75;Market St at Franklin St;5474;2;1982;Male;27;28/6/2023
39;4 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);93;4th St at Mission Bay Blvd S;723;3;1983;Male;28;17/7/2023
39;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);16;Steuart St at Market St;4347;2;1978;Male;28;12/5/2023
39;5 minutes;81;Berry St at 4th St;126;Esprit Park;4934;2;1993;Female;28;10/10/2021
39;22 minutes;30;San Francisco Caltrain (Townsend St at 4th St);58;Market St at 10th St;5188;1;1985;Male;27;21/7/2022
39;8 minutes;5;Powell St BART Station (Market St at 5th St);86;Market St at Dolores St;5036;2;1969;Male;25;9/11/2022
39;10 minutes;3;Powell St BART Station (Market St at 4th St);77;11th St at Natoma St;5283;2;1981;Male;25;28/5/2023
39;2 minutes;5;Powell St BART Station (Market St at 5th St);44;Civic Center/UN Plaza BART Station (Market St at McAllister St);5332;1;1982;Female;26;14/8/2021
39;37 minutes;21;Montgomery St BART Station (Market St at 2nd St);19;Post St at Kearny St;3661;2;1989;Male;25;18/4/2022
39;4 minutes;3;Powell St BART Station (Market St at 4th St);21;Montgomery St BART Station (Market St at 2nd St);1494;2;1981;Male;29;29/7/2023
39;12 minutes;21;Montgomery St BART Station (Market St at 2nd St);58;Market St at 10th St;4647;2;2000;Female;30;11/5/2022
39;20 minutes;21;Montgomery St BART Station (Market St at 2nd St);105;16th St at Prosper St;5019;1;1971;Male;29;25/6/2023
39;8 minutes;21;Montgomery St BART Station (Market St at 2nd St);6;The Embarcadero at Sansome St;5279;1;1981;Female;27;3/6/2022
39;4 minutes;3;Powell St BART Station (Market St at 4th St);36;Folsom St at 3rd St;3687;2;1981;Male;30;1/1/2022
39;9 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);17;Embarcadero BART Station (Beale St at Market St);5029;3;1982;Male;28;14/7/2022
39;12 minutes;30;San Francisco Caltrain (Townsend St at 4th St);19;Post St at Kearny St;5261;2;1983;Male;27;26/11/2021
39;7 minutes;16;Steuart St at Market St;66;3rd St at Townsend St;2293;2;1992;Male;29;28/9/2021
39;7 minutes;3;Powell St BART Station (Market St at 4th St);81;Berry St at 4th St;5539;2;1986;Male;29;15/6/2022
39;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);19;Post St at Kearny St;5438;3;1971;Male;28;4/3/2023
39;12 minutes;16;Steuart St at Market St;104;4th St at 16th St;4984;1;1966;Female;27;19/10/2021
39;7 minutes;16;Steuart St at Market St;66;3rd St at Townsend St;1535;1;1992;Male;27;27/3/2022
39;4 minutes;3;Powell St BART Station (Market St at 4th St);16;Steuart St at Market St;5271;1;1988;Male;27;24/3/2022
39;13 minutes;16;Steuart St at Market St;102;Irwin St at 8th St;4993;2;1967;Male;26;2/11/2022
39;7 minutes;16;Steuart St at Market St;37;2nd St at Folsom St;4810;2;1988;Male;26;11/10/2021
39;36 minutes;22;Howard St at Beale St;359;Williams Ave at Apollo St;5320;2;1981;Male;28;14/11/2022
39;9 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);370;Jones St at Post St;5037;2;1994;Male;28;18/10/2022
39;8 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);30;San Francisco Caltrain (Townsend St at 4th St);4820;2;1966;Male;28;31/7/2021
39;12 minutes;5;Powell St BART Station (Market St at 5th St);107;17th St at Dolores St;3253;2;1989;Male;26;12/4/2022
39;5 minutes;3;Powell St BART Station (Market St at 4th St);26;1st St at Folsom St;4774;2;1992;Male;25;16/4/2022
39;4 minutes;5;Powell St BART Station (Market St at 5th St);64;5th St at Brannan St;193;2;1983;Male;29;10/11/2022
39;9 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);23;The Embarcadero at Steuart St;4923;2;1987;Female;27;18/11/2022
39;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);15;San Francisco Ferry Building (Harry Bridges Plaza);5275;2;1968;Male;26;7/10/2022
39;6 minutes;3;Powell St BART Station (Market St at 4th St);22;Howard St at Beale St;3570;2;1985;Female;29;2/9/2021
39;8 minutes;21;Montgomery St BART Station (Market St at 2nd St);64;5th St at Brannan St;5374;3;1992;Male;28;17/4/2022
39;14 minutes;21;Montgomery St BART Station (Market St at 2nd St);114;Rhode Island St at 17th St;4656;2;1989;Male;25;28/5/2022
39;7 minutes;3;Powell St BART Station (Market St at 4th St);66;3rd St at Townsend St;5250;1;1986;Male;29;18/5/2022
39;3 minutes;5;Powell St BART Station (Market St at 5th St);321;5th St at Folsom;2549;2;1988;Male;28;7/7/2022
39;7 minutes;30;San Francisco Caltrain (Townsend St at 4th St);350;8th St at Brannan St;4958;3;1988;Female;27;14/4/2023
39;6 minutes;21;Montgomery St BART Station (Market St at 2nd St);370;Jones St at Post St;4653;1;1986;Male;28;23/4/2022
39;8 minutes;5;Powell St BART Station (Market St at 5th St);76;McCoppin St at Valencia St;5162;1;1977;Male;28;23/10/2021
39;11 minutes;81;Berry St at 4th St;16;Steuart St at Market St;3666;1;1965;Female;27;9/5/2023
39;8 minutes;16;Steuart St at Market St;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);5331;2;1983;Male;25;30/6/2022
39;8 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);50;2nd St at Townsend St;343;3;1964;Female;28;5/3/2023
39;4 minutes;16;Steuart St at Market St;27;Beale St at Harrison St;4836;3;1984;Male;28;19/8/2021
39;11 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);90;Townsend St at 7th St;5230;1;1976;Male;26;8/6/2023
39;8 minutes;16;Steuart St at Market St;81;Berry St at 4th St;5037;2;1991;Male;27;7/11/2022
39;7 minutes;81;Berry St at 4th St;23;The Embarcadero at Steuart St;5105;2;1991;Male;26;1/1/2023
40;7 minutes;81;Berry St at 4th St;27;Beale St at Harrison St;1916;2;1985;Male;26;4/6/2023
40;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);90;Townsend St at 7th St;3388;2;1968;Male;27;14/12/2021
40;16 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);104;4th St at 16th St;3138;2;1971;Female;28;9/6/2023
40;11 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);78;Folsom St at 9th St;1864;2;1983;Male;29;12/4/2023
40;10 minutes;16;Steuart St at Market St;49;S Park St at 3rd St;5188;2;1990;Male;30;6/5/2022
40;10 minutes;22;Howard St at Beale St;77;11th St at Natoma St;4413;1;1990;Male;27;21/4/2023
40;11 minutes;30;San Francisco Caltrain (Townsend St at 4th St);88;11th St at Bryant St;5388;1;1989;Male;28;20/8/2021
40;12 minutes;16;Steuart St at Market St;58;Market St at 10th St;4318;2;1992;Male;30;29/5/2022
40;9 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);88;11th St at Bryant St;3253;3;1989;Female;27;17/7/2023
40;8 minutes;21;Montgomery St BART Station (Market St at 2nd St);321;5th St at Folsom;48;1;1994;Male;30;21/6/2022
40;1 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);64;5th St at Brannan St;5409;1;1983;Male;29;1/12/2022
40;21 minutes;16;Steuart St at Market St;355;23rd St at Tennessee St;4738;1;1988;Female;30;26/1/2023
40;7 minutes;81;Berry St at 4th St;28;The Embarcadero at Bryant St;2446;2;1992;Female;25;31/1/2023
40;13 minutes;30;San Francisco Caltrain (Townsend St at 4th St);22;Howard St at Beale St;1110;2;1979;Male;25;21/12/2022
40;12 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);66;3rd St at Townsend St;1814;3;1965;Male;27;8/4/2022
40;9 minutes;21;Montgomery St BART Station (Market St at 2nd St);30;San Francisco Caltrain (Townsend St at 4th St);5351;2;1969;Male;29;16/8/2021
40;11 minutes;22;Howard St at Beale St;100;Bryant St at 15th St;5222;2;1982;Male;29;20/1/2022
40;8 minutes;5;Powell St BART Station (Market St at 5th St);60;8th St at Ringold St;5276;1;1990;Female;28;10/8/2022
40;4 minutes;5;Powell St BART Station (Market St at 5th St);3;Powell St BART Station (Market St at 4th St);2035;2;1974;Male;26;19/5/2023
40;17 minutes;5;Powell St BART Station (Market St at 5th St);324;Union Square (Powell St at Post St);5230;3;1985;Male;26;18/4/2022
40;14 minutes;5;Powell St BART Station (Market St at 5th St);345;Hubbell St at 16th St;5523;2;1993;Female;27;30/7/2022
40;24 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);6;The Embarcadero at Sansome St;4947;3;1987;Male;26;7/12/2021
40;13 minutes;22;Howard St at Beale St;13;Commercial St at Montgomery St;2429;3;1980;Male;28;4/10/2022
40;11 minutes;5;Powell St BART Station (Market St at 5th St);81;Berry St at 4th St;5023;1;1986;Male;28;8/8/2022
40;30 minutes;5;Powell St BART Station (Market St at 5th St);44;Civic Center/UN Plaza BART Station (Market St at McAllister St);5248;2;1961;Male;26;20/1/2022
40;9 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);22;Howard St at Beale St;5113;1;1991;Male;26;3/8/2022
40;10 minutes;81;Berry St at 4th St;112;Harrison St at 17th St;4821;2;1991;Male;25;12/2/2023
40;12 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);13;Commercial St at Montgomery St;2887;1;1967;Male;29;1/1/2022
40;14 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);22;Howard St at Beale St;1672;2;1988;Male;29;27/1/2023
40;11 minutes;81;Berry St at 4th St;126;Esprit Park;4948;1;1987;Male;28;27/5/2022
40;2 minutes;81;Berry St at 4th St;364;China Basin St at 3rd St;5020;2;1998;Female;28;15/7/2023
40;7 minutes;16;Steuart St at Market St;6;The Embarcadero at Sansome St;1902;3;1974;Male;29;3/5/2022
40;12 minutes;81;Berry St at 4th St;58;Market St at 10th St;2375;1;1972;Male;26;25/8/2021
40;5 minutes;22;Howard St at Beale St;11;Davis St at Jackson St;3191;3;1984;Male;28;6/7/2023
40;5 minutes;5;Powell St BART Station (Market St at 5th St);321;5th St at Folsom;2810;2;1991;Male;29;8/6/2023
40;9 minutes;5;Powell St BART Station (Market St at 5th St);368;Myrtle St at Polk St;5228;2;1973;Male;30;8/5/2022
40;7 minutes;16;Steuart St at Market St;323;Broadway at Kearny;4617;2;1975;Male;26;9/4/2023
40;12 minutes;30;San Francisco Caltrain (Townsend St at 4th St);21;Montgomery St BART Station (Market St at 2nd St);5488;3;1984;Male;28;12/10/2022
40;11 minutes;30;San Francisco Caltrain (Townsend St at 4th St);58;Market St at 10th St;4805;2;1973;Male;29;29/1/2023
40;10 minutes;30;San Francisco Caltrain (Townsend St at 4th St);77;11th St at Natoma St;5460;1;1964;Male;28;2/2/2023
40;16 minutes;16;Steuart St at Market St;50;2nd St at Townsend St;4998;2;1980;Female;29;4/4/2022
40;13 minutes;3;Powell St BART Station (Market St at 4th St);130;22nd St Caltrain Station;5409;1;1985;Male;25;15/11/2022
40;11 minutes;16;Steuart St at Market St;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);5185;2;1978;Male;27;12/8/2022
40;14 minutes;30;San Francisco Caltrain (Townsend St at 4th St);6;The Embarcadero at Sansome St;4408;2;1952;Male;28;14/3/2023
40;7 minutes;22;Howard St at Beale St;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);1100;1;1975;Male;30;1/8/2022
40;3 minutes;3;Powell St BART Station (Market St at 4th St);349;Howard St at Mary St;5385;2;1975;Male;25;28/12/2021
41;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);58;Market St at 10th St;5070;2;1987;Male;25;31/10/2022
41;7 minutes;5;Powell St BART Station (Market St at 5th St);60;8th St at Ringold St;5425;3;1980;Other;28;23/8/2021
41;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);350;8th St at Brannan St;1150;2;1990;Male;30;27/2/2022
41;4 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);8;The Embarcadero at Vallejo St;563;3;1967;Male;29;21/12/2022
41;10 minutes;30;San Francisco Caltrain (Townsend St at 4th St);22;Howard St at Beale St;5492;2;1995;Male;28;24/3/2022
41;10 minutes;22;Howard St at Beale St;59;S Van Ness Ave at Market St;4999;2;1967;Male;30;29/10/2021
41;24 minutes;3;Powell St BART Station (Market St at 4th St);126;Esprit Park;3386;3;1975;Female;26;17/5/2023
41;10 minutes;81;Berry St at 4th St;130;22nd St Caltrain Station;5082;2;1980;Male;29;29/9/2022
41;6 minutes;22;Howard St at Beale St;9;Broadway at Battery St;1777;1;1987;Male;25;31/10/2022
41;13 minutes;5;Powell St BART Station (Market St at 5th St);121;Mission Playground;4554;2;1984;Male;28;16/8/2022
